ts-5,open,close,low,high,index
2022-08-27 07:05:00,20179.93,20164.37,20150.24,20179.93,798
2022-08-27 07:10:00,20166.07,20145.81,20139.73,20174.37,799
2022-08-27 07:15:00,20146.27,20141.07,20133.23,20162.14,800
2022-08-27 07:20:00,20140.66,20192.7,20138.16,20193.85,801
2022-08-27 07:25:00,20189.1,20201.2,20165.41,20209.16,802
2022-08-27 07:30:00,20199.7,20220.82,20189.6,20230.76,803
2022-08-27 07:35:00,20224.68,20230.3,20207.06,20230.37,804
2022-08-27 07:40:00,20227.38,20225.54,20213.92,20234.92,805
2022-08-27 07:45:00,20223.95,20226.15,20205.25,20235.75,806
2022-08-27 07:50:00,20226.09,20260.32,20219.43,20267.06,807
2022-08-27 07:55:00,20258.69,20273.38,20244.67,20283.29,808
2022-08-27 08:00:00,20271.7,20247.18,20242.3,20281.11,809
2022-08-27 08:05:00,20247.18,20252.35,20245.33,20270.4,810
2022-08-27 08:10:00,20251.3,20252.69,20245.8,20261.45,811
2022-08-27 08:15:00,20252.29,20260.86,20228.72,20262.26,812
2022-08-27 08:20:00,20260.9,20254.95,20246.29,20267.93,813
2022-08-27 08:25:00,20253.44,20275.23,20252.9,20275.23,814
2022-08-27 08:30:00,20273.65,20265.91,20248.11,20276.01,815
2022-08-27 08:35:00,20269.78,20263.68,20245.36,20273.93,816
2022-08-27 08:40:00,20264.05,20255.96,20247.85,20264.05,817
2022-08-27 08:45:00,20255.96,20237.81,20222.88,20256.94,818
2022-08-27 08:50:00,20237.43,20218.82,20212.95,20243.57,819
2022-08-27 08:55:00,20219.62,20204.14,20189.59,20221.63,820
2022-08-27 09:00:00,20204.15,20199.1,20178.68,20207.29,821
2022-08-27 09:05:00,20199.27,20202.75,20172.14,20202.84,822
2022-08-27 09:10:00,20201.86,20185.61,20180.47,20215.41,823
2022-08-27 09:15:00,20184.32,20168.26,20157.6,20189.18,824
2022-08-27 09:20:00,20168.26,20162.38,20146.56,20177.54,825
2022-08-27 09:25:00,20162.63,20150.12,20138.9,20170.87,826
2022-08-27 09:30:00,20147.27,20169.19,20141.12,20179.1,827
2022-08-27 09:35:00,20169.98,20170.95,20163.41,20180.33,828
2022-08-27 09:40:00,20172.01,20177.09,20163.24,20188.06,829
2022-08-27 09:45:00,20172.58,20166.35,20147.96,20177.87,830
2022-08-27 09:50:00,20165.99,20155.73,20147.96,20175.47,831
2022-08-27 09:55:00,20155.57,20153.83,20150.77,20168.46,832
2022-08-27 10:00:00,20151.85,20175.2,20147.8,20178.2,833
2022-08-27 10:05:00,20174.07,20188.6,20171.72,20207.2,834
2022-08-27 10:10:00,20186.52,20208.57,20181.64,20220.15,835
2022-08-27 10:15:00,20207.43,20212.64,20184.8,20213.52,836
2022-08-27 10:20:00,20210.74,20229.5,20208.23,20245.64,837
2022-08-27 10:25:00,20229.63,20210.72,20196.49,20232.17,838
2022-08-27 10:30:00,20210.52,20197.73,20188.55,20214.62,839
2022-08-27 10:35:00,20199.38,20217.68,20196.63,20226.56,840
2022-08-27 10:40:00,20219.35,20218.74,20212.31,20234.16,841
2022-08-27 10:45:00,20217.05,20218.09,20208.34,20230.9,842
2022-08-27 10:50:00,20217.37,20211.8,20199.23,20224.65,843
2022-08-27 10:55:00,20211.8,20182.48,20181.22,20218.87,844
2022-08-27 11:00:00,20182.71,20211.14,20168.97,20212.45,845
2022-08-27 11:05:00,20211.97,20197.79,20191.12,20217.14,846
2022-08-27 11:10:00,20196.24,20190.98,20188.63,20205.64,847
2022-08-27 11:15:00,20190.96,20178.46,20175.6,20208.43,848
2022-08-27 11:20:00,20176.93,20176.01,20173.98,20200.27,849
2022-08-27 11:25:00,20176.4,20187.75,20171.95,20188.36,850
2022-08-27 11:30:00,20187.72,20211.92,20181.66,20216.63,851
2022-08-27 11:35:00,20208.17,20220.85,20205.96,20234.56,852
2022-08-27 11:40:00,20220.82,20228.88,20198.79,20237.32,853
2022-08-27 11:45:00,20226.43,20216.7,20211.08,20230.12,854
2022-08-27 11:50:00,20216.11,20251.17,20213.59,20257.58,855
2022-08-27 11:55:00,20253.15,20215.8,20206.12,20255.01,856
2022-08-27 12:00:00,20214.26,20219.91,20202.0,20227.57,857
2022-08-27 12:05:00,20218.05,20218.02,20206.13,20225.45,858
2022-08-27 12:10:00,20216.32,20233.21,20216.31,20240.46,859
2022-08-27 12:15:00,20234.37,20233.41,20218.86,20237.13,860
2022-08-27 12:20:00,20234.69,20227.62,20225.03,20249.08,861
2022-08-27 12:25:00,20227.01,20207.59,20200.01,20229.68,862
2022-08-27 12:30:00,20204.62,20189.58,20188.33,20210.73,863
2022-08-27 12:35:00,20188.28,20194.75,20184.0,20196.58,864
