z-sma-7,z-std-7,z-sma-14,z-std-14,z-sma-28,z-std-28,z-sma-54,z-std-54,z-sma-106,z-std-106,z-sma-207,z-std-207,LONGS_SIGNAL,SHORTS_SIGNAL,index,open,close,low,high
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,649.0,42747.55,42707.73,42684.13,42747.56
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,650.0,42708.17,42719.38,42672.66,42728.39
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,651.0,42719.37,42671.88,42663.17,42734.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,652.0,42673.08,42654.05,42637.64,42675.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,653.0,42654.05,42720.0,42646.86,42724.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,654.0,42715.06,42820.84,42707.61,42879.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,655.0,42826.95,42746.37,42740.11,42826.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,656.0,42746.36,42735.03,42720.95,42763.22
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,657.0,42735.03,42701.37,42693.26,42743.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,658.0,42698.8,42645.33,42618.52,42709.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,659.0,42649.33,42698.33,42628.27,42698.54
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,660.0,42692.02,42630.36,42622.34,42693.06
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,661.0,42630.36,42557.1,42555.08,42649.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,662.0,42557.1,42537.68,42535.01,42597.76
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,663.0,42539.99,42509.17,42481.81,42582.69
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,664.0,42506.7,42557.57,42486.61,42569.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,665.0,42564.5,42549.19,42509.07,42603.77
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,666.0,42549.19,42547.98,42531.34,42564.36
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,667.0,42547.97,42643.28,42544.27,42645.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,668.0,42645.18,42609.34,42602.24,42645.18
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,669.0,42609.34,42576.74,42564.74,42612.79
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,670.0,42576.74,42551.33,42544.28,42582.77
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,671.0,42551.34,42577.36,42544.97,42590.37
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,672.0,42573.55,42603.78,42523.48,42614.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,673.0,42608.08,42645.82,42589.84,42650.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,674.0,42645.82,42701.92,42638.12,42707.97
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,675.0,42701.87,42656.58,42642.24,42701.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,676.0,42656.58,42693.97,42642.57,42726.36
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,677.0,42700.03,42616.56,42612.53,42722.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,678.0,42616.56,42651.87,42600.0,42674.0
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,679.0,42651.87,42581.15,42569.66,42670.41
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,680.0,42581.14,42598.5,42569.8,42628.26
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,681.0,42598.52,42655.74,42594.0,42655.74
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,682.0,42659.18,42672.21,42649.86,42690.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,683.0,42672.2,42618.51,42602.79,42672.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,684.0,42623.31,42711.24,42585.24,42716.15
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,685.0,42714.16,42694.3,42679.6,42720.81
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,686.0,42693.13,42675.12,42655.31,42747.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,687.0,42669.21,42777.1,42647.82,42780.42
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,688.0,42780.42,42820.49,42780.42,42830.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,689.0,42820.49,42892.9,42816.57,42920.81
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,690.0,42896.19,42782.24,42782.05,42900.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,691.0,42786.39,42707.11,42698.87,42816.52
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,692.0,42707.12,42700.19,42682.63,42735.42
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,693.0,42693.84,42714.09,42657.31,42714.1
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,694.0,42714.08,42763.87,42695.76,42776.26
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,695.0,42762.29,42810.05,42741.49,42828.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,696.0,42807.55,42761.44,42755.19,42828.83
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,697.0,42761.43,42947.88,42757.12,42990.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,698.0,42946.83,42992.44,42868.35,42992.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,699.0,42993.02,42898.19,42898.01,43000.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,700.0,42898.18,42935.97,42857.98,42942.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,701.0,42939.08,42898.28,42890.74,42969.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,702.0,42896.69,42835.53,42828.31,42933.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,703.0,42833.23,42867.91,42816.5,42869.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,704.0,42867.9,42803.53,42764.55,42867.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,705.0,42803.53,42858.98,42779.91,42865.29
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,706.0,42858.98,42813.97,42791.87,42861.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,707.0,42810.49,42777.25,42770.42,42860.16
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,708.0,42777.26,42803.57,42752.1,42842.72
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,709.0,42798.42,42817.94,42788.31,42843.12
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,710.0,42817.94,42799.32,42743.09,42817.94
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,711.0,42796.66,42822.52,42764.49,42864.16
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,712.0,42824.58,42832.77,42775.0,42832.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,713.0,42832.77,42784.18,42764.59,42842.48
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,714.0,42784.45,42781.87,42730.9,42798.18
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,715.0,42781.81,43100.0,42700.62,43123.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,716.0,43089.83,43127.69,42962.9,43448.86
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,717.0,43116.08,43116.18,43094.68,43232.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,718.0,43108.45,43036.38,42970.34,43110.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,719.0,43036.37,42949.3,42902.16,43077.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,720.0,42955.25,43024.26,42892.57,43026.11
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,721.0,43020.52,42944.57,42935.53,43061.91
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,722.0,42944.57,42919.84,42916.96,43010.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,723.0,42919.85,42986.79,42909.8,43015.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,724.0,42983.88,43134.43,42979.44,43162.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,725.0,43135.59,43161.76,43080.37,43227.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,726.0,43162.41,43245.3,43151.63,43298.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,727.0,43239.89,43222.89,43163.63,43310.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,728.0,43217.68,43107.81,43090.66,43226.02
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,729.0,43102.11,43090.24,43057.48,43143.69
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,730.0,43095.01,43132.46,43038.31,43145.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,731.0,43132.47,43308.12,43128.05,43308.12
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,732.0,43303.19,43382.94,43253.97,43394.74
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,733.0,43383.96,43327.32,43288.26,43428.46
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,734.0,43327.31,43274.41,43271.67,43376.29
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,735.0,43274.41,43288.14,43208.44,43299.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,736.0,43288.86,43319.28,43279.09,43378.1
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,737.0,43326.0,43403.37,43300.01,43438.29
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,738.0,43403.37,43584.28,43354.75,43987.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,739.0,43584.28,43804.11,43563.9,43907.15
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,740.0,43804.11,44003.1,43798.25,44052.22
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,741.0,44003.09,43934.49,43857.81,44017.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,742.0,43934.5,44088.96,43873.0,44147.63
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,743.0,44077.57,43955.49,43893.8,44105.24
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,744.0,43956.75,43814.01,43801.46,43994.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,745.0,43814.01,43809.65,43750.01,43860.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,746.0,43807.98,43757.88,43705.19,43835.3
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,747.0,43756.25,43846.4,43747.59,43861.79
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,748.0,43843.31,43829.53,43788.86,43902.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,749.0,43829.52,43829.82,43801.7,43857.26
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,750.0,43829.8,43882.96,43765.27,43977.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,751.0,43888.4,43820.11,43735.13,43904.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,752.0,43819.62,43751.13,43703.18,43881.86
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,753.0,43764.05,43774.41,43708.63,43819.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,754.0,43775.35,43867.46,43759.27,43908.91
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,755.0,43867.17,43888.59,43811.21,43909.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,756.0,43888.59,43820.96,43782.26,43923.24
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,757.0,43820.96,43868.86,43774.59,43890.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,758.0,43876.0,43944.01,43873.98,43966.3
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,759.0,43939.69,43882.67,43876.11,43943.24
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,760.0,43889.75,43849.96,43836.12,43943.55
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,761.0,43851.1,43809.14,43795.2,43853.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,762.0,43817.36,43629.63,43580.0,43826.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,763.0,43638.32,43502.48,43502.47,43665.11
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,764.0,43502.48,43554.79,43410.01,43592.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,765.0,43552.69,43574.32,43549.55,43628.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,766.0,43570.9,43561.2,43521.0,43615.18
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,767.0,43558.95,43572.42,43472.11,43608.12
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,768.0,43576.64,43636.27,43576.64,43702.12
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,769.0,43636.27,43490.58,43445.19,43669.72
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,770.0,43490.58,43476.18,43466.27,43538.69
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,771.0,43476.17,43458.65,43350.0,43508.56
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,772.0,43458.64,43532.27,43439.63,43549.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,773.0,43532.27,43531.49,43500.64,43603.63
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,774.0,43529.39,43578.56,43525.66,43623.56
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,775.0,43578.0,43600.94,43570.02,43652.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,776.0,43600.94,43640.71,43568.53,43682.58
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,777.0,43640.7,43596.34,43575.0,43668.76
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,778.0,43597.25,43633.6,43570.69,43647.45
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,779.0,43633.6,43631.4,43580.93,43651.91
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,780.0,43631.18,43598.87,43575.11,43640.08
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,781.0,43598.87,43547.38,43510.52,43601.81
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,782.0,43544.15,43576.74,43525.72,43601.69
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,783.0,43576.74,43683.41,43574.7,43685.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,784.0,43679.37,43666.6,43649.41,43710.52
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,785.0,43667.19,43713.12,43667.18,43738.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,786.0,43713.41,43752.83,43711.31,43772.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,787.0,43752.83,43710.66,43703.49,43795.86
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,788.0,43709.71,43724.35,43703.64,43749.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,789.0,43724.34,43785.11,43724.34,43794.51
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,790.0,43785.11,43819.98,43783.27,43874.73
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,791.0,43817.07,43864.86,43807.84,43898.08
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,792.0,43864.86,43831.71,43810.09,43919.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,793.0,43830.19,43820.6,43813.95,43889.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,794.0,43820.59,43802.09,43772.33,43837.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,795.0,43800.52,43785.85,43752.77,43806.22
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,796.0,43784.47,43791.4,43650.0,43799.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,797.0,43792.46,43823.0,43792.46,43897.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,798.0,43822.96,43762.65,43753.06,43868.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,799.0,43759.75,43723.28,43693.27,43772.04
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,800.0,43721.33,43695.39,43671.97,43733.13
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,801.0,43695.39,43712.57,43680.15,43752.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,802.0,43710.59,43629.21,43592.96,43710.6
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,803.0,43631.01,43617.82,43584.73,43634.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,804.0,43617.83,43598.28,43561.02,43636.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,805.0,43598.28,43574.8,43568.63,43611.96
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,806.0,43568.73,43636.13,43550.12,43640.32
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,807.0,43636.13,43573.59,43557.79,43673.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,808.0,43573.6,43645.98,43557.27,43693.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,809.0,43645.99,43699.57,43623.3,43700.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,810.0,43697.47,43643.89,43600.01,43697.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,811.0,43640.94,43689.5,43637.38,43692.52
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,812.0,43689.49,43609.42,43600.0,43693.05
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,813.0,43609.42,43662.6,43606.2,43675.56
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,814.0,43662.61,43737.4,43650.0,43768.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,815.0,43739.45,43763.95,43730.16,43783.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,816.0,43763.95,43774.38,43684.69,43795.13
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,817.0,43771.17,43698.85,43684.68,43772.14
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,818.0,43698.85,43696.88,43679.01,43757.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,819.0,43696.88,43751.5,43691.8,43763.16
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,820.0,43751.5,43763.46,43750.14,43790.48
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,821.0,43764.73,43728.24,43705.69,43777.74
